,customer_id,gender,is_senior_citizen,partner,dependents,phone_service,internet_service,contract_type,payment_type,monthly_charges,total_charges,churn,tenure,is_female,has_churned,has_phone,has_internet,has_phone_and_internet,partner_dependents,start_date,average_monthly_charges,validate_monthly_charges,contract_type_desc,phone_type_desc,internet_type_desc,payment_is_automatic
149,0230-WEQUW,Male,0,Yes,No,0,1,2,Bank transfer (automatic),56.6,3789.2,No,67,False,False,False,True,False,1,20151229,56.6,True,2 Year,No Phone Service,DSL,True
150,0231-LXVAP,Male,0,No,No,1,2,0,Electronic check,75.9,75.9,Yes,1,False,True,True,True,True,0,20210626,75.9,True,Month-to-Month,One Line,Fiber Optic,False
151,0233-FTHAV,Female,0,No,No,2,2,1,Bank transfer (automatic),79.2,4765.0,No,60,True,False,True,True,True,0,20160723,79.2,True,1 Year,Two or More Lines,Fiber Optic,True
152,0234-TEVTT,Female,0,Yes,Yes,0,1,1,Credit card (automatic),45.0,2196.3,No,49,True,False,False,True,False,3,20170703,45.0,True,1 Year,No Phone Service,DSL,True
153,0235-KGSLC,Female,0,No,No,1,2,0,Credit card (automatic),85.55,85.55,Yes,1,True,True,True,True,True,0,20210626,85.55,True,Month-to-Month,One Line,Fiber Optic,True
154,0236-HFWSV,Male,0,No,No,2,2,0,Electronic check,93.35,1444.65,Yes,15,False,True,True,True,True,0,20200412,93.35,True,Month-to-Month,Two or More Lines,Fiber Optic,False
155,0237-YFUTL,Female,0,Yes,No,2,2,0,Bank transfer (automatic),109.65,5405.8,No,49,True,False,True,True,True,1,20170618,109.65,True,Month-to-Month,Two or More Lines,Fiber Optic,True
156,0238-WHBIQ,Male,0,Yes,Yes,2,1,2,Credit card (automatic),89.7,6339.3,No,71,False,False,True,True,True,3,20150907,89.7,True,2 Year,Two or More Lines,DSL,True
157,0239-OXEXL,Female,0,No,No,2,2,0,Mailed check,84.25,3847.6,No,46,True,False,True,True,True,0,20171006,84.25,True,Month-to-Month,Two or More Lines,Fiber Optic,False
158,0244-LGNFY,Female,0,Yes,Yes,2,1,2,Bank transfer (automatic),92.65,6733.0,No,73,True,False,True,True,True,3,20150708,92.65,True,2 Year,Two or More Lines,DSL,True
159,0247-SLUJI,Male,0,Yes,Yes,1,0,0,Mailed check,19.7,19.7,No,1,False,False,True,False,False,3,20210626,19.7,True,Month-to-Month,One Line,No Internet Service,False
160,0248-IPDFW,Female,0,No,No,2,1,0,Electronic check,50.1,50.1,No,1,True,False,True,True,True,0,20210626,50.1,True,Month-to-Month,Two or More Lines,DSL,False
161,0248-PGHBZ,Female,1,No,No,1,2,2,Bank transfer (automatic),92.45,6140.85,No,66,True,False,True,True,True,0,20160114,92.45,True,2 Year,One Line,Fiber Optic,True
162,0253-ZTEOB,Female,0,Yes,Yes,2,1,2,Electronic check,79.65,3870.3,No,49,True,False,True,True,True,3,20170710,79.65,True,2 Year,Two or More Lines,DSL,False
163,0254-FNMCI,Female,0,No,No,1,2,2,Electronic check,109.9,7624.2,No,69,True,False,True,True,True,0,20151016,109.9,True,2 Year,One Line,Fiber Optic,False
164,0254-KCJGT,Male,0,Yes,No,2,1,1,Credit card (automatic),81.4,4354.45,No,53,False,False,True,True,True,1,20170210,81.4,True,1 Year,Two or More Lines,DSL,True
165,0254-WWRKD,Female,0,Yes,Yes,1,1,1,Credit card (automatic),50.55,3431.75,No,68,True,False,True,True,True,3,20151201,50.55,True,1 Year,One Line,DSL,True
166,0256-LTHVJ,Female,0,Yes,Yes,1,2,0,Electronic check,81.05,2227.1,Yes,27,True,True,True,True,True,3,20190413,81.05,True,Month-to-Month,One Line,Fiber Optic,False
167,0257-KXZGU,Female,0,Yes,Yes,2,1,0,Bank transfer (automatic),62.45,2045.55,No,33,True,False,True,True,True,3,20181103,62.45,True,Month-to-Month,Two or More Lines,DSL,True
168,0257-ZESQC,Female,1,Yes,No,1,2,0,Bank transfer (automatic),75.2,1929.35,Yes,26,True,True,True,True,True,1,20190607,75.2,True,Month-to-Month,One Line,Fiber Optic,True
169,0258-NOKBL,Male,0,No,No,1,2,0,Electronic check,90.4,268.45,No,3,False,False,True,True,True,0,20210427,90.4,True,Month-to-Month,One Line,Fiber Optic,False
170,0259-GBZSH,Male,0,No,No,2,2,0,Electronic check,85.65,181.5,Yes,2,False,True,True,True,True,0,20210523,85.65,True,Month-to-Month,Two or More Lines,Fiber Optic,False
171,0260-ZDLGK,Female,0,No,Yes,1,1,0,Mailed check,72.9,651.4,Yes,9,True,True,True,True,True,2,20201028,72.9,True,Month-to-Month,One Line,DSL,False
172,0263-FJTQO,Male,0,Yes,Yes,2,1,2,Credit card (automatic),70.5,3486.65,No,49,False,False,True,True,True,3,20170613,70.5,True,2 Year,Two or More Lines,DSL,True
173,0264-CNITK,Female,0,Yes,Yes,1,0,2,Bank transfer (automatic),20.1,1389.6,No,69,True,False,True,False,False,3,20151024,20.1,True,2 Year,One Line,No Internet Service,True
174,0265-EDXBD,Male,1,Yes,No,2,2,0,Electronic check,74.9,2303.35,Yes,31,False,True,True,True,True,1,20190103,74.9,True,Month-to-Month,Two or More Lines,Fiber Optic,False
175,0265-PSUAE,Female,0,Yes,Yes,1,2,0,Bank transfer (automatic),100.7,1522.7,No,15,True,False,True,True,True,3,20200423,100.7,True,Month-to-Month,One Line,Fiber Optic,True
176,0266-CLZKZ,Female,0,Yes,Yes,2,2,2,Bank transfer (automatic),105.65,6717.9,No,64,True,False,True,True,True,3,20160409,105.65,True,2 Year,Two or More Lines,Fiber Optic,True
177,0266-GMEAO,Male,0,Yes,Yes,2,2,2,Credit card (automatic),114.3,8058.55,No,71,False,False,True,True,True,3,20150912,114.3,True,2 Year,Two or More Lines,Fiber Optic,True
178,0268-QKIWO,Female,0,No,No,1,0,0,Electronic check,19.75,58.85,Yes,3,True,True,True,False,False,0,20210427,19.75,True,Month-to-Month,One Line,No Internet Service,False
179,0269-XFESX,Male,0,Yes,Yes,2,0,1,Mailed check,24.35,538.5,No,22,False,False,True,False,False,3,20190923,24.35,True,1 Year,Two or More Lines,No Internet Service,False
180,0270-THENM,Male,0,Yes,Yes,2,1,2,Bank transfer (automatic),69.85,5102.35,No,73,False,False,True,True,True,3,20150627,69.85,True,2 Year,Two or More Lines,DSL,True
181,0274-JKUJR,Male,0,Yes,Yes,0,1,0,Mailed check,58.85,465.7,No,8,False,False,False,True,False,3,20201128,58.85,True,Month-to-Month,No Phone Service,DSL,False
182,0277-BKSQP,Male,0,Yes,Yes,1,1,0,Electronic check,54.4,475.1,No,9,False,False,True,True,True,3,20201103,54.4,True,Month-to-Month,One Line,DSL,False
183,0277-ORXQS,Male,0,Yes,Yes,0,1,2,Bank transfer (automatic),50.55,3364.55,No,67,False,False,False,True,False,3,20160110,50.55,True,2 Year,No Phone Service,DSL,True
184,0278-YXOOG,Male,0,No,No,1,0,0,Mailed check,21.05,113.85,Yes,5,False,True,True,False,False,0,20210212,21.05,True,Month-to-Month,One Line,No Internet Service,False
185,0280-XJGEX,Male,0,No,No,2,2,0,Bank transfer (automatic),103.7,5036.3,Yes,49,False,True,True,True,True,0,20170710,103.7,True,Month-to-Month,Two or More Lines,Fiber Optic,True
186,0281-CNTZX,Male,0,Yes,No,1,0,2,Bank transfer (automatic),19.95,1234.8,No,62,False,False,True,False,False,1,20160531,19.95,True,2 Year,One Line,No Internet Service,True
187,0282-NVSJS,Female,1,Yes,Yes,0,1,0,Mailed check,29.3,355.9,No,12,True,False,False,True,False,3,20200722,29.3,True,Month-to-Month,No Phone Service,DSL,False
188,0285-INHLN,Male,0,Yes,Yes,1,1,0,Credit card (automatic),54.75,1510.3,No,28,False,False,True,True,True,3,20190409,54.75,True,Month-to-Month,One Line,DSL,True
189,0289-IVARM,Female,0,No,No,1,1,0,Electronic check,60.55,1982.6,No,33,True,False,True,True,True,0,20181104,60.55,True,Month-to-Month,One Line,DSL,False
190,0292-WEGCH,Female,0,Yes,Yes,2,1,0,Electronic check,86.2,4524.05,No,52,True,False,True,True,True,3,20170313,86.2,True,Month-to-Month,Two or More Lines,DSL,False
191,0295-PPHDO,Male,0,No,No,2,2,0,Electronic check,95.45,95.45,Yes,1,False,True,True,True,True,0,20210626,95.45,True,Month-to-Month,Two or More Lines,Fiber Optic,False
192,0295-QVKPB,Male,0,No,No,1,1,0,Credit card (automatic),63.95,318.1,No,5,False,False,True,True,True,0,20210225,63.95,True,Month-to-Month,One Line,DSL,True
193,0297-RBCSG,Male,0,No,No,1,1,1,Bank transfer (automatic),65.35,1231.85,No,19,False,False,True,True,True,0,20191231,65.35,True,1 Year,One Line,DSL,True
194,0298-XACET,Male,0,Yes,Yes,0,1,2,Mailed check,50.2,2554.0,No,51,False,False,False,True,False,3,20170501,50.2,True,2 Year,No Phone Service,DSL,False
195,0301-FIDRB,Female,0,Yes,Yes,0,1,2,Bank transfer (automatic),63.8,4684.3,No,73,True,False,False,True,False,3,20150615,63.8,True,2 Year,No Phone Service,DSL,True
196,0301-KOBTQ,Male,0,No,No,1,0,2,Bank transfer (automatic),20.05,614.45,No,31,False,False,True,False,False,0,20190106,20.05,True,2 Year,One Line,No Internet Service,True
197,0302-JOIVN,Female,0,Yes,No,1,2,0,Electronic check,101.15,842.9,Yes,8,True,True,True,True,True,1,20201115,101.15,True,Month-to-Month,One Line,Fiber Optic,False
198,0303-UNCIP,Male,0,No,No,2,1,1,Mailed check,65.0,2531.8,No,39,False,False,True,True,True,0,20180429,65.0,True,1 Year,Two or More Lines,DSL,False
199,0303-WMMRN,Male,0,No,No,1,0,0,Mailed check,19.25,86.05,No,4,False,False,True,False,False,0,20210313,19.25,True,Month-to-Month,One Line,No Internet Service,False
200,0305-SQECB,Female,0,No,Yes,0,1,1,Mailed check,36.05,402.6,No,11,True,False,False,True,False,2,20200821,36.05,True,1 Year,No Phone Service,DSL,False
201,0306-JAELE,Male,0,No,No,1,2,0,Electronic check,96.1,453.4,Yes,5,False,True,True,True,True,0,20210305,96.1,True,Month-to-Month,One Line,Fiber Optic,False
202,0307-BCOPK,Female,0,No,No,1,0,1,Mailed check,19.05,326.65,No,17,True,False,True,False,False,0,20200221,19.05,True,1 Year,One Line,No Internet Service,False
203,0308-GIQJT,Male,1,No,No,2,2,1,Bank transfer (automatic),105.75,7382.85,No,70,False,False,True,True,True,0,20151003,105.75,True,1 Year,Two or More Lines,Fiber Optic,True
204,0308-IVGOK,Female,0,No,No,0,1,1,Credit card (automatic),40.4,422.6,No,10,True,False,False,True,False,0,20200911,40.4,True,1 Year,No Phone Service,DSL,True
205,0310-MVLET,Female,0,Yes,Yes,2,2,0,Electronic check,99.15,6010.05,Yes,61,True,True,True,True,True,3,20160709,99.15,True,Month-to-Month,Two or More Lines,Fiber Optic,False
206,0310-SUCIN,Female,0,Yes,No,1,1,1,Bank transfer (automatic),84.8,6046.1,No,71,True,False,True,True,True,1,20150819,84.8,True,1 Year,One Line,DSL,True
207,0310-VQXAM,Male,0,No,No,1,0,0,Mailed check,19.85,178.8,No,9,False,False,True,False,False,0,20201026,19.85,True,Month-to-Month,One Line,No Internet Service,False
208,0311-QYWSS,Female,0,No,No,1,1,0,Electronic check,49.45,314.6,No,6,True,False,True,True,True,0,20210114,49.45,True,Month-to-Month,One Line,DSL,False
209,0311-UNPFF,Female,0,No,No,1,2,0,Bank transfer (automatic),88.8,2274.35,Yes,26,True,True,True,True,True,0,20190608,88.8,True,Month-to-Month,One Line,Fiber Optic,True
210,0314-TKOSI,Female,0,No,No,1,1,0,Mailed check,55.15,322.9,No,6,True,False,True,True,True,0,20210129,55.15,True,Month-to-Month,One Line,DSL,False
211,0315-LVCRK,Male,0,No,No,1,2,0,Electronic check,84.8,888.75,No,10,False,False,True,True,True,0,20200911,84.8,True,Month-to-Month,One Line,Fiber Optic,False
212,0318-QUUOB,Male,0,Yes,No,1,2,0,Electronic check,80.55,80.55,Yes,1,False,True,True,True,True,1,20210626,80.55,True,Month-to-Month,One Line,Fiber Optic,False
213,0318-ZOPWS,Female,0,Yes,No,1,0,2,Bank transfer (automatic),20.15,973.35,No,48,True,False,True,False,False,1,20170718,20.15,True,2 Year,One Line,No Internet Service,True
214,0319-QZTCO,Female,0,Yes,Yes,1,1,0,Credit card (automatic),58.7,168.6,No,3,True,False,True,True,True,3,20210430,58.7,True,Month-to-Month,One Line,DSL,True
215,0320-DWVTU,Female,0,No,No,1,2,2,Mailed check,99.5,5424.25,No,55,True,False,True,True,True,0,20170110,99.5,True,2 Year,One Line,Fiber Optic,False
216,0320-JDNQG,Male,0,Yes,Yes,1,2,0,Electronic check,99.85,2331.3,Yes,23,False,True,True,True,True,3,20190816,99.85,True,Month-to-Month,One Line,Fiber Optic,False
217,0322-CHQRU,Male,0,No,No,1,1,0,Electronic check,45.35,89.5,Yes,2,False,True,True,True,True,0,20210527,45.35,True,Month-to-Month,One Line,DSL,False
218,0322-YINQP,Male,0,No,No,1,1,0,Mailed check,48.55,48.55,Yes,1,False,True,True,True,True,0,20210626,48.55,True,Month-to-Month,One Line,DSL,False
219,0323-XWWTN,Male,0,No,Yes,2,0,2,Mailed check,26.4,121.25,No,5,False,False,True,False,False,2,20210309,26.4,True,2 Year,Two or More Lines,No Internet Service,False
220,0324-BRPCJ,Female,1,Yes,No,2,2,0,Electronic check,100.2,6851.65,Yes,68,True,True,True,True,True,1,20151116,100.2,True,Month-to-Month,Two or More Lines,Fiber Optic,False
221,0325-XBFAC,Male,0,No,No,1,2,0,Electronic check,94.7,740.3,Yes,8,False,True,True,True,True,0,20201201,94.7,True,Month-to-Month,One Line,Fiber Optic,False
222,0326-VDYXE,Female,0,Yes,No,2,2,1,Electronic check,97.65,6982.5,No,72,True,False,True,True,True,1,20150813,97.65,True,1 Year,Two or More Lines,Fiber Optic,False
223,0327-WFZSY,Male,0,Yes,Yes,2,2,1,Electronic check,100.0,3835.55,No,38,False,False,True,True,True,3,20180517,100.0,True,1 Year,Two or More Lines,Fiber Optic,False
224,0328-GRPMV,Female,0,No,No,1,2,0,Electronic check,70.1,70.1,Yes,1,True,True,True,True,True,0,20210626,70.1,True,Month-to-Month,One Line,Fiber Optic,False
225,0329-GTIAJ,Female,0,No,No,1,2,0,Electronic check,97.9,315.3,Yes,3,True,True,True,True,True,0,20210420,97.9,True,Month-to-Month,One Line,Fiber Optic,False
226,0330-BGYZE,Male,0,Yes,No,2,2,1,Bank transfer (automatic),102.5,6157.6,No,60,False,False,True,True,True,1,20160725,102.5,True,1 Year,Two or More Lines,Fiber Optic,True
227,0330-IVZHA,Female,0,Yes,No,1,2,0,Electronic check,69.95,330.15,Yes,5,True,True,True,True,True,1,20210305,69.95,True,Month-to-Month,One Line,Fiber Optic,False
228,0334-GDDSO,Male,1,No,No,2,2,0,Electronic check,81.35,233.7,Yes,3,False,True,True,True,True,0,20210430,81.35,True,Month-to-Month,Two or More Lines,Fiber Optic,False
229,0334-ZFJSR,Female,0,Yes,No,2,1,1,Credit card (automatic),66.05,3462.1,No,52,True,False,True,True,True,1,20170315,66.05,True,1 Year,Two or More Lines,DSL,True
230,0336-KXKFK,Male,0,No,No,0,1,2,Credit card (automatic),61.2,4390.25,No,72,False,False,False,True,False,0,20150806,61.2,True,2 Year,No Phone Service,DSL,True
231,0336-PIKEI,Male,1,Yes,No,1,1,2,Bank transfer (automatic),74.4,5360.75,No,72,False,False,True,True,True,1,20150727,74.4,True,2 Year,One Line,DSL,True
232,0337-CNPZE,Female,0,No,No,2,2,0,Electronic check,106.3,4443.45,Yes,42,True,True,True,True,True,0,20180201,106.3,True,Month-to-Month,Two or More Lines,Fiber Optic,False
233,0343-QLUZP,Male,0,No,No,0,1,2,Bank transfer (automatic),39.6,2424.5,No,61,False,False,False,True,False,0,20160620,39.6,True,2 Year,No Phone Service,DSL,True
234,0345-HKJVM,Female,0,No,No,1,2,0,Electronic check,89.3,577.6,Yes,6,True,True,True,True,True,0,20210111,89.3,True,Month-to-Month,One Line,Fiber Optic,False
235,0345-XMMUG,Female,0,Yes,No,2,2,2,Credit card (automatic),108.9,4854.3,No,45,True,False,True,True,True,1,20171109,108.9,True,2 Year,Two or More Lines,Fiber Optic,True
236,0347-UBKUZ,Female,0,No,No,1,0,0,Mailed check,19.9,320.45,No,16,True,False,True,False,False,0,20200324,19.9,True,Month-to-Month,One Line,No Internet Service,False
237,0348-SDKOL,Female,0,Yes,No,2,2,0,Credit card (automatic),102.1,5885.4,Yes,58,True,True,True,True,True,1,20161007,102.1,True,Month-to-Month,Two or More Lines,Fiber Optic,True
238,0354-VXMJC,Male,0,Yes,Yes,1,0,2,Credit card (automatic),19.6,426.65,No,22,False,False,True,False,False,3,20191003,19.6,True,2 Year,One Line,No Internet Service,True
239,0354-WYROK,Female,1,Yes,Yes,1,2,0,Electronic check,98.9,2911.3,Yes,29,True,True,True,True,True,3,20190212,98.9,True,Month-to-Month,One Line,Fiber Optic,False
240,0356-ERHVT,Male,0,Yes,No,1,1,0,Bank transfer (automatic),45.9,521.9,No,11,False,False,True,True,True,1,20200815,45.9,True,Month-to-Month,One Line,DSL,True
241,0356-OBMAC,Female,1,No,No,2,2,2,Bank transfer (automatic),99.9,5706.3,No,57,True,False,True,True,True,0,20161023,99.9,True,2 Year,Two or More Lines,Fiber Optic,True
242,0357-NVCRI,Female,0,No,Yes,1,0,0,Credit card (automatic),20.05,471.7,No,24,True,False,True,False,False,2,20190811,20.05,True,Month-to-Month,One Line,No Internet Service,True
243,0361-HJRDX,Female,0,No,No,0,1,2,Credit card (automatic),64.35,4539.6,No,71,True,False,False,True,False,0,20150911,64.35,True,2 Year,No Phone Service,DSL,True
244,0362-RAOQO,Female,0,No,No,1,0,2,Credit card (automatic),19.65,830.25,No,42,True,False,True,False,False,0,20180118,19.65,True,2 Year,One Line,No Internet Service,True
245,0362-ZBZWJ,Male,0,No,No,2,2,0,Electronic check,84.9,3067.2,Yes,36,False,True,True,True,True,0,20180724,84.9,True,Month-to-Month,Two or More Lines,Fiber Optic,False
246,0363-QJVFX,Male,0,No,No,2,2,0,Credit card (automatic),108.15,3432.9,Yes,32,False,True,True,True,True,0,20181204,108.15,True,Month-to-Month,Two or More Lines,Fiber Optic,True
247,0363-SVHYR,Male,0,Yes,Yes,2,1,2,Bank transfer (automatic),86.85,6263.8,No,72,False,False,True,True,True,3,20150725,86.85,True,2 Year,Two or More Lines,DSL,True
248,0365-BZUWY,Male,0,Yes,No,2,2,0,Electronic check,102.55,1742.5,No,17,False,False,True,True,True,1,20200226,102.55,True,Month-to-Month,Two or More Lines,Fiber Optic,False
249,0365-GXEZS,Male,0,Yes,No,1,2,0,Electronic check,78.2,1468.75,No,19,False,False,True,True,True,1,20200102,78.2,True,Month-to-Month,One Line,Fiber Optic,False
250,0365-TRTPY,Female,0,No,No,2,2,0,Bank transfer (automatic),91.2,3382.3,No,37,True,False,True,True,True,0,20180624,91.2,True,Month-to-Month,Two or More Lines,Fiber Optic,True
251,0366-NQSHS,Male,0,No,No,1,0,0,Mailed check,19.35,46.35,No,2,False,False,True,False,False,0,20210515,19.35,True,Month-to-Month,One Line,No Internet Service,False
252,0369-ZGOVK,Female,0,Yes,Yes,1,2,1,Bank transfer (automatic),70.4,1992.2,No,28,True,False,True,True,True,3,20190319,70.4,True,1 Year,One Line,Fiber Optic,True
253,0373-AIVNJ,Male,0,No,No,0,1,1,Mailed check,39.55,373.0,No,9,False,False,False,True,False,0,20201013,39.55,True,1 Year,No Phone Service,DSL,False
254,0374-AACSZ,Female,0,No,No,1,1,0,Electronic check,50.15,50.15,No,1,True,False,True,True,True,0,20210626,50.15,True,Month-to-Month,One Line,DSL,False
255,0374-FIUCA,Male,0,Yes,No,1,0,2,Credit card (automatic),20.4,1414.45,No,69,False,False,True,False,False,1,20151018,20.4,True,2 Year,One Line,No Internet Service,True
256,0374-IOEGQ,Female,0,No,No,1,1,0,Electronic check,44.6,122.7,No,3,True,False,True,True,True,0,20210504,44.6,True,Month-to-Month,One Line,DSL,False
257,0375-HVGXO,Female,0,No,No,0,1,0,Electronic check,34.7,34.7,Yes,1,True,True,False,True,False,0,20210626,34.7,True,Month-to-Month,No Phone Service,DSL,False
258,0376-OIWME,Male,0,Yes,No,1,2,0,Electronic check,93.6,3366.05,No,36,False,False,True,True,True,1,20180729,93.6,True,Month-to-Month,One Line,Fiber Optic,False
259,0376-YMCJC,Male,0,No,No,2,2,0,Electronic check,90.6,1943.2,Yes,21,False,True,True,True,True,0,20191013,90.6,True,Month-to-Month,Two or More Lines,Fiber Optic,False
260,0377-JBKKT,Male,0,Yes,Yes,1,1,0,Mailed check,57.95,1271.8,No,22,False,False,True,True,True,3,20190928,57.95,True,Month-to-Month,One Line,DSL,False
261,0378-CJKPV,Female,0,Yes,No,2,2,2,Credit card (automatic),112.1,7965.95,No,71,True,False,True,True,True,1,20150826,112.1,True,2 Year,Two or More Lines,Fiber Optic,True
262,0378-NHQXU,Female,0,Yes,Yes,2,2,0,Electronic check,88.25,1460.65,Yes,17,True,True,True,True,True,3,20200310,88.25,True,Month-to-Month,Two or More Lines,Fiber Optic,False
263,0378-TOVMS,Female,0,No,No,1,2,0,Electronic check,85.8,272.2,Yes,3,True,True,True,True,True,0,20210421,85.8,True,Month-to-Month,One Line,Fiber Optic,False
264,0378-XSZPU,Male,0,Yes,No,1,1,1,Credit card (automatic),60.3,3563.8,Yes,59,False,True,True,True,True,1,20160824,60.3,True,1 Year,One Line,DSL,True
265,0379-DJQHR,Male,0,Yes,Yes,1,1,2,Credit card (automatic),81.35,5398.6,No,66,False,False,True,True,True,3,20160116,81.35,True,2 Year,One Line,DSL,True
266,0380-NEAVX,Male,1,No,No,1,2,1,Electronic check,99.85,3343.15,No,33,False,False,True,True,True,0,20181012,99.85,True,1 Year,One Line,Fiber Optic,False
267,0380-ZCSBI,Male,0,No,No,1,0,0,Credit card (automatic),20.0,198.7,No,10,False,False,True,False,False,0,20200927,20.0,True,Month-to-Month,One Line,No Internet Service,True
268,0383-CLDDA,Female,0,No,No,2,1,2,Credit card (automatic),85.35,5897.4,No,69,True,False,True,True,True,0,20151025,85.35,True,2 Year,Two or More Lines,DSL,True
269,0384-LPITE,Male,0,No,No,0,1,1,Credit card (automatic),62.05,2511.55,No,40,False,False,False,True,False,0,20180313,62.05,True,1 Year,No Phone Service,DSL,True
270,0384-RVBPI,Male,0,No,No,1,1,0,Credit card (automatic),64.4,1398.6,No,22,False,False,True,True,True,0,20191005,64.4,True,Month-to-Month,One Line,DSL,True
271,0386-CWRGM,Female,0,Yes,Yes,1,0,2,Mailed check,19.4,967.85,No,50,True,False,True,False,False,3,20170531,19.4,True,2 Year,One Line,No Internet Service,False
272,0388-EOPEX,Female,0,Yes,No,1,2,0,Electronic check,74.4,139.4,Yes,2,True,True,True,True,True,1,20210531,74.4,True,Month-to-Month,One Line,Fiber Optic,False
273,0390-DCFDQ,Female,1,Yes,No,1,2,0,Mailed check,70.45,70.45,Yes,1,True,True,True,True,True,1,20210626,70.45,True,Month-to-Month,One Line,Fiber Optic,False
